strategy,student_type,episode_id,step,phase,active_skill,polynomial_mastery,integer_mastery,fraction_mastery,is_correct,was_remediation,was_unnecessary_remediation
AB1_Baseline,Average,234,8,mainline,poly_expand,0.587118,0.534777,0.534777,1,0,0
AB1_Baseline,Average,234,9,mainline,poly_division,0.574904,0.534777,0.534777,0,0,0
AB1_Baseline,Average,234,10,mainline,poly_combine,0.5695,0.534777,0.534777,0,0,0
AB1_Baseline,Average,234,11,mainline,poly_expand,0.56402,0.534777,0.534777,0,0,0
AB1_Baseline,Average,234,12,mainline,poly_division,0.616527,0.552941,0.552941,1,0,0
AB1_Baseline,Average,234,13,mainline,poly_combine,0.610895,0.552941,0.552941,0,0,0
AB1_Baseline,Average,234,14,mainline,poly_expand,0.598048,0.552941,0.552941,0,0,0
AB1_Baseline,Average,234,15,mainline,poly_division,0.585075,0.552941,0.552941,0,0,0
AB1_Baseline,Average,234,16,mainline,poly_combine,0.571975,0.552941,0.552941,0,0,0
AB1_Baseline,Average,234,17,mainline,poly_expand,0.566039,0.552941,0.552941,0,0,0
AB1_Baseline,Average,234,18,mainline,poly_division,0.560027,0.552941,0.552941,0,0,0
AB1_Baseline,Average,234,19,mainline,poly_combine,0.612757,0.57273,0.57273,1,0,0
AB1_Baseline,Average,234,20,mainline,poly_expand,0.649414,0.588163,0.588163,1,0,0
AB1_Baseline,Average,234,21,mainline,poly_division,0.643174,0.588163,0.588163,0,0,0
AB1_Baseline,Average,234,22,mainline,poly_combine,0.679585,0.60586,0.60586,1,0,0
AB1_Baseline,Average,234,23,mainline,poly_expand,0.665598,0.60586,0.60586,0,0,0
AB1_Baseline,Average,234,24,mainline,poly_division,0.706258,0.619532,0.619532,1,0,0
AB1_Baseline,Average,234,25,mainline,poly_combine,0.731603,0.635385,0.635385,1,0,0
AB1_Baseline,Average,234,26,mainline,poly_expand,0.717237,0.635385,0.635385,0,0,0
AB1_Baseline,Average,234,27,mainline,poly_division,0.710541,0.635385,0.635385,0,0,0
AB1_Baseline,Average,234,28,mainline,poly_combine,0.728324,0.649608,0.649608,1,0,0
AB1_Baseline,Average,234,29,mainline,poly_expand,0.713577,0.649608,0.649608,0,0,0
AB1_Baseline,Average,234,30,mainline,poly_division,0.74325,0.661485,0.661485,1,0,0
AB1_Baseline,Average,234,31,mainline,poly_combine,0.755874,0.674336,0.674336,1,0,0
AB1_Baseline,Average,234,32,mainline,poly_expand,0.791673,0.685316,0.685316,1,0,0
AB1_Baseline,Average,234,33,mainline,poly_division,0.813163,0.695523,0.695523,1,0,0
AB1_Baseline,Average,234,34,mainline,poly_combine,0.82235,0.70747,0.70747,1,0,0
AB1_Baseline,Average,234,35,mainline,poly_expand,0.81539,0.70747,0.70747,0,0,0
AB1_Baseline,Average,234,36,mainline,poly_division,0.831028,0.716959,0.716959,1,0,0
AB1_Baseline,Average,234,37,mainline,poly_combine,0.837713,0.728064,0.728064,1,0,0
AB1_Baseline,Average,234,38,mainline,poly_expand,0.865659,0.736885,0.736885,1,0,0
AB1_Baseline,Average,235,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB1_Baseline,Average,235,2,mainline,poly_expand,0.510902,0.491751,0.491751,1,0,0
AB1_Baseline,Average,235,3,mainline,poly_division,0.50603,0.491751,0.491751,0,0,0
AB1_Baseline,Average,235,4,mainline,poly_combine,0.549524,0.514334,0.514334,1,0,0
AB1_Baseline,Average,235,5,mainline,poly_expand,0.594325,0.537561,0.537561,1,0,0
AB1_Baseline,Average,235,6,mainline,poly_division,0.665466,0.558525,0.558525,1,0,0
AB1_Baseline,Average,235,7,mainline,poly_combine,0.694279,0.578546,0.578546,1,0,0
AB1_Baseline,Average,235,8,mainline,poly_expand,0.682193,0.578546,0.578546,0,0,0
AB1_Baseline,Average,235,9,mainline,poly_division,0.669979,0.578546,0.578546,0,0,0
AB1_Baseline,Average,235,10,mainline,poly_combine,0.689229,0.596329,0.596329,1,0,0
AB1_Baseline,Average,235,11,mainline,poly_expand,0.722192,0.614611,0.614611,1,0,0
AB1_Baseline,Average,235,12,mainline,poly_division,0.716636,0.614611,0.614611,0,0,0
AB1_Baseline,Average,235,13,mainline,poly_combine,0.729605,0.630434,0.630434,1,0,0
AB1_Baseline,Average,235,14,mainline,poly_expand,0.751874,0.646711,0.646711,1,0,0
AB1_Baseline,Average,235,15,mainline,poly_division,0.74609,0.646711,0.646711,0,0,0
AB1_Baseline,Average,235,16,mainline,poly_combine,0.73299,0.646711,0.646711,0,0,0
AB1_Baseline,Average,235,17,mainline,poly_expand,0.74816,0.661228,0.661228,1,0,0
AB1_Baseline,Average,235,18,mainline,poly_division,0.734807,0.661228,0.661228,0,0,0
AB1_Baseline,Average,235,19,mainline,poly_combine,0.747309,0.674937,0.674937,1,0,0
AB1_Baseline,Average,235,20,mainline,poly_expand,0.757728,0.687906,0.687906,1,0,0
AB1_Baseline,Average,235,21,mainline,poly_division,0.812271,0.699743,0.699743,1,0,0
AB1_Baseline,Average,235,22,mainline,poly_combine,0.820904,0.712003,0.712003,1,0,0
AB1_Baseline,Average,235,23,mainline,poly_expand,0.828118,0.722707,0.722707,1,0,0
AB1_Baseline,Average,235,24,mainline,poly_division,0.865983,0.732498,0.732498,1,0,0
AB1_Baseline,Average,236,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB1_Baseline,Average,236,2,mainline,poly_expand,0.43156,0.46552,0.46552,0,0,0
AB1_Baseline,Average,236,3,mainline,poly_division,0.502434,0.491535,0.491535,1,0,0
AB1_Baseline,Average,236,4,mainline,poly_combine,0.497486,0.491535,0.491535,0,0,0
AB1_Baseline,Average,236,5,mainline,poly_expand,0.492462,0.491535,0.491535,0,0,0
AB1_Baseline,Average,236,6,mainline,poly_division,0.480629,0.491535,0.491535,0,0,0
AB1_Baseline,Average,236,7,mainline,poly_combine,0.524901,0.513549,0.513549,1,0,0
AB1_Baseline,Average,236,8,mainline,poly_expand,0.519649,0.513549,0.513549,0,0,0
AB1_Baseline,Average,236,9,mainline,poly_division,0.514321,0.513549,0.513549,0,0,0
AB1_Baseline,Average,236,10,mainline,poly_combine,0.543899,0.533102,0.533102,1,0,0
AB1_Baseline,Average,236,11,mainline,poly_expand,0.538419,0.533102,0.533102,0,0,0
AB1_Baseline,Average,236,12,mainline,poly_division,0.588797,0.554971,0.554971,1,0,0
AB1_Baseline,Average,236,13,mainline,poly_combine,0.583165,0.554971,0.554971,0,0,0
AB1_Baseline,Average,236,14,mainline,poly_expand,0.570319,0.554971,0.554971,0,0,0
AB1_Baseline,Average,236,15,mainline,poly_division,0.604448,0.574452,0.574452,1,0,0
AB1_Baseline,Average,236,16,mainline,poly_combine,0.625684,0.591376,0.591376,1,0,0
AB1_Baseline,Average,236,17,mainline,poly_expand,0.69946,0.608926,0.608926,1,0,0
AB1_Baseline,Average,236,18,mainline,poly_division,0.693448,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,19,mainline,poly_combine,0.679968,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,20,mainline,poly_expand,0.666362,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,21,mainline,poly_division,0.652628,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,22,mainline,poly_combine,0.638768,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,23,mainline,poly_expand,0.632376,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,24,mainline,poly_division,0.625908,0.608926,0.608926,0,0,0
AB1_Baseline,Average,236,25,mainline,poly_combine,0.647607,0.623166,0.623166,1,0,0
AB1_Baseline,Average,236,26,mainline,poly_expand,0.701832,0.637933,0.637933,1,0,0
AB1_Baseline,Average,236,27,mainline,poly_division,0.687339,0.637933,0.637933,0,0,0
AB1_Baseline,Average,236,28,mainline,poly_combine,0.680567,0.637933,0.637933,0,0,0
AB1_Baseline,Average,236,29,mainline,poly_expand,0.718713,0.651187,0.651187,1,0,0
AB1_Baseline,Average,236,30,mainline,poly_division,0.70384,0.651187,0.651187,0,0,0
AB1_Baseline,Average,236,31,mainline,poly_combine,0.720637,0.66363,0.66363,1,0,0
AB1_Baseline,Average,236,32,mainline,poly_expand,0.747989,0.675743,0.675743,1,0,0
AB1_Baseline,Average,236,33,mainline,poly_division,0.741029,0.675743,0.675743,0,0,0
AB1_Baseline,Average,236,34,mainline,poly_combine,0.726096,0.675743,0.675743,0,0,0
AB1_Baseline,Average,236,35,mainline,poly_expand,0.745999,0.687004,0.687004,1,0,0
AB1_Baseline,Average,236,36,mainline,poly_division,0.731066,0.687004,0.687004,0,0,0
AB1_Baseline,Average,236,37,mainline,poly_combine,0.716133,0.687004,0.687004,0,0,0
AB1_Baseline,Average,236,38,mainline,poly_expand,0.730617,0.697472,0.697472,1,0,0
AB1_Baseline,Average,236,39,mainline,poly_division,0.723657,0.697472,0.697472,0,0,0
AB1_Baseline,Average,236,40,mainline,poly_combine,0.744013,0.709039,0.709039,1,0,0
AB1_Baseline,Average,236,41,mainline,poly_expand,0.754553,0.71877,0.71877,1,0,0
AB1_Baseline,Average,236,42,mainline,poly_division,0.747593,0.71877,0.71877,0,0,0
AB1_Baseline,Average,236,43,mainline,poly_combine,0.762406,0.729522,0.729522,1,0,0
AB1_Baseline,Average,236,44,mainline,poly_expand,0.770076,0.738568,0.738568,1,0,0
AB1_Baseline,Average,236,45,mainline,poly_division,0.816323,0.746977,0.746977,1,0,0
AB1_Baseline,Average,236,46,mainline,poly_combine,0.809363,0.746977,0.746977,0,0,0
AB1_Baseline,Average,236,47,mainline,poly_expand,0.814945,0.754794,0.754794,1,0,0
AB1_Baseline,Average,236,48,mainline,poly_division,0.848599,0.762061,0.762061,1,0,0
AB1_Baseline,Average,236,49,mainline,poly_combine,0.861274,0.772057,0.772057,1,0,0
AB1_Baseline,Average,237,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB1_Baseline,Average,237,2,mainline,poly_expand,0.43156,0.46552,0.46552,0,0,0
AB1_Baseline,Average,237,3,mainline,poly_division,0.426688,0.46552,0.46552,0,0,0
AB1_Baseline,Average,237,4,mainline,poly_combine,0.42174,0.46552,0.46552,0,0,0
AB1_Baseline,Average,237,5,mainline,poly_expand,0.492178,0.491102,0.491102,1,0,0
AB1_Baseline,Average,237,6,mainline,poly_division,0.480345,0.491102,0.491102,0,0,0
AB1_Baseline,Average,237,7,mainline,poly_combine,0.475169,0.491102,0.491102,0,0,0
AB1_Baseline,Average,237,8,mainline,poly_expand,0.521964,0.513796,0.513796,1,0,0
AB1_Baseline,Average,237,9,mainline,poly_division,0.50975,0.513796,0.513796,0,0,0
AB1_Baseline,Average,237,10,mainline,poly_combine,0.554813,0.535241,0.535241,1,0,0
AB1_Baseline,Average,237,11,mainline,poly_expand,0.586165,0.55541,0.55541,1,0,0
AB1_Baseline,Average,237,12,mainline,poly_division,0.573571,0.55541,0.55541,0,0,0
AB1_Baseline,Average,237,13,mainline,poly_combine,0.560851,0.55541,0.55541,0,0,0
AB1_Baseline,Average,237,14,mainline,poly_expand,0.555143,0.55541,0.55541,0,0,0
AB1_Baseline,Average,237,15,mainline,poly_division,0.54217,0.55541,0.55541,0,0,0
AB1_Baseline,Average,237,16,mainline,poly_combine,0.52907,0.55541,0.55541,0,0,0
AB1_Baseline,Average,237,17,mainline,poly_expand,0.551543,0.572873,0.572873,1,0,0
AB1_Baseline,Average,237,18,mainline,poly_division,0.632126,0.588776,0.588776,1,0,0
AB1_Baseline,Average,237,19,mainline,poly_combine,0.668925,0.606818,0.606818,1,0,0
AB1_Baseline,Average,237,20,mainline,poly_expand,0.684359,0.621173,0.621173,1,0,0
AB1_Baseline,Average,237,21,mainline,poly_division,0.670626,0.621173,0.621173,0,0,0
AB1_Baseline,Average,237,22,mainline,poly_combine,0.696036,0.637309,0.637309,1,0,0
AB1_Baseline,Average,237,23,mainline,poly_expand,0.689644,0.637309,0.637309,0,0,0
AB1_Baseline,Average,237,24,mainline,poly_division,0.683176,0.637309,0.637309,0,0,0
AB1_Baseline,Average,237,25,mainline,poly_combine,0.700864,0.651763,0.651763,1,0,0
AB1_Baseline,Average,237,26,mainline,poly_expand,0.713125,0.664223,0.664223,1,0,0
AB1_Baseline,Average,237,27,mainline,poly_division,0.706429,0.664223,0.664223,0,0,0
AB1_Baseline,Average,237,28,mainline,poly_combine,0.691809,0.664223,0.664223,0,0,0
AB1_Baseline,Average,237,29,mainline,poly_expand,0.700435,0.675407,0.675407,1,0,0
AB1_Baseline,Average,237,30,mainline,poly_division,0.685562,0.675407,0.675407,0,0,0
AB1_Baseline,Average,237,31,mainline,poly_combine,0.678602,0.675407,0.675407,0,0,0
AB1_Baseline,Average,237,32,mainline,poly_expand,0.684787,0.685628,0.685628,1,0,0
AB1_Baseline,Average,237,33,mainline,poly_division,0.669853,0.685628,0.685628,0,0,0
AB1_Baseline,Average,237,34,mainline,poly_combine,0.65492,0.685628,0.685628,0,0,0
AB1_Baseline,Average,237,35,mainline,poly_expand,0.659421,0.69513,0.69513,1,0,0
AB1_Baseline,Average,237,36,mainline,poly_division,0.652461,0.69513,0.69513,0,0,0
AB1_Baseline,Average,237,37,mainline,poly_combine,0.637527,0.69513,0.69513,0,0,0
AB1_Baseline,Average,237,38,mainline,poly_expand,0.640803,0.703963,0.703963,1,0,0
AB1_Baseline,Average,237,39,mainline,poly_division,0.625869,0.703963,0.703963,0,0,0
AB1_Baseline,Average,237,40,mainline,poly_combine,0.652068,0.716593,0.716593,1,0,0
AB1_Baseline,Average,237,41,mainline,poly_expand,0.645108,0.716593,0.716593,0,0,0
AB1_Baseline,Average,237,42,mainline,poly_division,0.638148,0.716593,0.716593,0,0,0
AB1_Baseline,Average,237,43,mainline,poly_combine,0.657212,0.728334,0.728334,1,0,0
AB1_Baseline,Average,237,44,mainline,poly_expand,0.661491,0.736545,0.736545,1,0,0
AB1_Baseline,Average,237,45,mainline,poly_division,0.654531,0.736545,0.736545,0,0,0
AB1_Baseline,Average,237,46,mainline,poly_combine,0.639597,0.736545,0.736545,0,0,0
AB1_Baseline,Average,237,47,mainline,poly_expand,0.642711,0.744178,0.744178,1,0,0
AB1_Baseline,Average,237,48,mainline,poly_division,0.635751,0.744178,0.744178,0,0,0
AB1_Baseline,Average,237,49,mainline,poly_combine,0.65369,0.755092,0.755092,1,0,0
AB1_Baseline,Average,237,50,mainline,poly_expand,0.638757,0.755092,0.755092,0,0,0
AB1_Baseline,Average,238,1,mainline,poly_combine,0.365467,0.44,0.44,0,0,0
AB1_Baseline,Average,238,2,mainline,poly_expand,0.35414,0.44,0.44,0,0,0
AB1_Baseline,Average,238,3,mainline,poly_division,0.349268,0.44,0.44,0,0,0
AB1_Baseline,Average,238,4,mainline,poly_combine,0.337688,0.44,0.44,0,0,0
AB1_Baseline,Average,238,5,mainline,poly_expand,0.325981,0.44,0.44,0,0,0
AB1_Baseline,Average,238,6,mainline,poly_division,0.397123,0.465365,0.465365,1,0,0
AB1_Baseline,Average,238,7,mainline,poly_combine,0.391947,0.465365,0.465365,0,0,0
AB1_Baseline,Average,238,8,mainline,poly_expand,0.386695,0.465365,0.465365,0,0,0
AB1_Baseline,Average,238,9,mainline,poly_division,0.381367,0.465365,0.465365,0,0,0
AB1_Baseline,Average,238,10,mainline,poly_combine,0.45275,0.489004,0.489004,1,0,0
AB1_Baseline,Average,238,11,mainline,poly_expand,0.44727,0.489004,0.489004,0,0,0
AB1_Baseline,Average,238,12,mainline,poly_division,0.441714,0.489004,0.489004,0,0,0
AB1_Baseline,Average,238,13,mainline,poly_combine,0.436082,0.489004,0.489004,0,0,0
AB1_Baseline,Average,238,14,mainline,poly_expand,0.509454,0.510533,0.510533,1,0,0
AB1_Baseline,Average,238,15,mainline,poly_division,0.558349,0.530096,0.530096,1,0,0
AB1_Baseline,Average,238,16,mainline,poly_combine,0.545249,0.530096,0.530096,0,0,0
AB1_Baseline,Average,238,17,mainline,poly_expand,0.59523,0.547719,0.547719,1,0,0
AB1_Baseline,Average,238,18,mainline,poly_division,0.581877,0.547719,0.547719,0,0,0
AB1_Baseline,Average,238,19,mainline,poly_combine,0.575789,0.547719,0.547719,0,0,0
AB1_Baseline,Average,238,20,mainline,poly_expand,0.569625,0.547719,0.547719,0,0,0
AB1_Baseline,Average,238,21,mainline,poly_division,0.563385,0.547719,0.547719,0,0,0
AB1_Baseline,Average,238,22,mainline,poly_combine,0.549525,0.547719,0.547719,0,0,0
AB1_Baseline,Average,238,23,mainline,poly_expand,0.584922,0.563005,0.563005,1,0,0
AB1_Baseline,Average,238,24,mainline,poly_division,0.622564,0.576987,0.576987,1,0,0
AB1_Baseline,Average,238,25,mainline,poly_combine,0.61602,0.576987,0.576987,0,0,0
AB1_Baseline,Average,238,26,mainline,poly_expand,0.640725,0.589655,0.589655,1,0,0
AB1_Baseline,Average,238,27,mainline,poly_division,0.634029,0.589655,0.589655,0,0,0
AB1_Baseline,Average,238,28,mainline,poly_combine,0.619409,0.589655,0.589655,0,0,0
AB1_Baseline,Average,238,29,mainline,poly_expand,0.636788,0.601025,0.601025,1,0,0
AB1_Baseline,Average,238,30,mainline,poly_division,0.664395,0.611471,0.611471,1,0,0
AB1_Baseline,Average,238,31,mainline,poly_combine,0.657435,0.611471,0.611471,0,0,0
AB1_Baseline,Average,238,32,mainline,poly_expand,0.650475,0.611471,0.611471,0,0,0
AB1_Baseline,Average,238,33,mainline,poly_division,0.670469,0.621127,0.621127,1,0,0
AB1_Baseline,Average,238,34,mainline,poly_combine,0.731294,0.638823,0.638823,1,0,0
AB1_Baseline,Average,238,35,mainline,poly_expand,0.724334,0.638823,0.638823,0,0,0
AB1_Baseline,Average,238,36,mainline,poly_division,0.709401,0.638823,0.638823,0,0,0
AB1_Baseline,Average,238,37,mainline,poly_combine,0.702441,0.638823,0.638823,0,0,0
AB1_Baseline,Average,238,38,mainline,poly_expand,0.718692,0.6478,0.6478,1,0,0
AB1_Baseline,Average,238,39,mainline,poly_division,0.737308,0.656145,0.656145,1,0,0
AB1_Baseline,Average,238,40,mainline,poly_combine,0.783466,0.672595,0.672595,1,0,0
AB1_Baseline,Average,238,41,mainline,poly_expand,0.795292,0.680352,0.680352,1,0,0
AB1_Baseline,Average,238,42,mainline,poly_division,0.808839,0.687563,0.687563,1,0,0
AB1_Baseline,Average,238,43,mainline,poly_combine,0.801879,0.687563,0.687563,0,0,0
AB1_Baseline,Average,238,44,mainline,poly_expand,0.810485,0.694267,0.694267,1,0,0
AB1_Baseline,Average,238,45,mainline,poly_division,0.795552,0.694267,0.694267,0,0,0
AB1_Baseline,Average,238,46,mainline,poly_combine,0.780618,0.694267,0.694267,0,0,0
AB1_Baseline,Average,238,47,mainline,poly_expand,0.786881,0.700499,0.700499,1,0,0
AB1_Baseline,Average,238,48,mainline,poly_division,0.800805,0.706292,0.706292,1,0,0
AB1_Baseline,Average,238,49,mainline,poly_combine,0.840356,0.721584,0.721584,1,0,0
AB1_Baseline,Average,238,50,mainline,poly_expand,0.844913,0.726969,0.726969,1,0,0
AB1_Baseline,Average,239,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB1_Baseline,Average,239,2,mainline,poly_expand,0.36062,0.44,0.44,0,0,0
AB1_Baseline,Average,239,3,mainline,poly_division,0.431494,0.466015,0.466015,1,0,0
AB1_Baseline,Average,239,4,mainline,poly_combine,0.498051,0.490908,0.490908,1,0,0
AB1_Baseline,Average,239,5,mainline,poly_expand,0.486345,0.490908,0.490908,0,0,0
AB1_Baseline,Average,239,6,mainline,poly_division,0.481245,0.490908,0.490908,0,0,0
AB1_Baseline,Average,239,7,mainline,poly_combine,0.476069,0.490908,0.490908,0,0,0
AB1_Baseline,Average,239,8,mainline,poly_expand,0.470817,0.490908,0.490908,0,0,0
AB1_Baseline,Average,239,9,mainline,poly_division,0.458603,0.490908,0.490908,0,0,0
AB1_Baseline,Average,239,10,mainline,poly_combine,0.503489,0.512407,0.512407,1,0,0
AB1_Baseline,Average,239,11,mainline,poly_expand,0.576594,0.534473,0.534473,1,0,0
AB1_Baseline,Average,239,12,mainline,poly_division,0.627019,0.554478,0.554478,1,0,0
AB1_Baseline,Average,239,13,mainline,poly_combine,0.65726,0.573608,0.573608,1,0,0
AB1_Baseline,Average,239,14,mainline,poly_expand,0.70665,0.591594,0.591594,1,0,0
AB1_Baseline,Average,239,15,mainline,poly_division,0.740812,0.607938,0.607938,1,0,0
AB1_Baseline,Average,239,16,mainline,poly_combine,0.734952,0.607938,0.607938,0,0,0
AB1_Baseline,Average,239,17,mainline,poly_expand,0.721725,0.607938,0.607938,0,0,0
AB1_Baseline,Average,239,18,mainline,poly_division,0.715713,0.607938,0.607938,0,0,0
AB1_Baseline,Average,239,19,mainline,poly_combine,0.737578,0.624512,0.624512,1,0,0
AB1_Baseline,Average,239,20,mainline,poly_expand,0.774428,0.63882,0.63882,1,0,0
AB1_Baseline,Average,239,21,mainline,poly_division,0.799044,0.651878,0.651878,1,0,0
AB1_Baseline,Average,239,22,mainline,poly_combine,0.814142,0.666701,0.666701,1,0,0
AB1_Baseline,Average,239,23,mainline,poly_expand,0.839656,0.67851,0.67851,1,0,0
AB1_Baseline,Average,239,24,mainline,poly_division,0.856745,0.689311,0.689311,1,0,0
AB1_Baseline,Average,240,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB1_Baseline,Average,240,2,mainline,poly_expand,0.510902,0.491751,0.491751,1,0,0
AB1_Baseline,Average,240,3,mainline,poly_division,0.50603,0.491751,0.491751,0,0,0
AB1_Baseline,Average,240,4,mainline,poly_combine,0.501082,0.491751,0.491751,0,0,0
AB1_Baseline,Average,240,5,mainline,poly_expand,0.489375,0.491751,0.491751,0,0,0
AB1_Baseline,Average,240,6,mainline,poly_division,0.484275,0.491751,0.491751,0,0,0
AB1_Baseline,Average,240,7,mainline,poly_combine,0.472315,0.491751,0.491751,0,0,0
AB1_Baseline,Average,240,8,mainline,poly_expand,0.519999,0.514388,0.514388,1,0,0
AB1_Baseline,Average,240,9,mainline,poly_division,0.514671,0.514388,0.514388,0,0,0
AB1_Baseline,Average,240,10,mainline,poly_combine,0.509267,0.514388,0.514388,0,0,0
AB1_Baseline,Average,240,11,mainline,poly_expand,0.541214,0.534507,0.534507,1,0,0
AB1_Baseline,Average,240,12,mainline,poly_division,0.535658,0.534507,0.534507,0,0,0
AB1_Baseline,Average,240,13,mainline,poly_combine,0.530026,0.534507,0.534507,0,0,0
AB1_Baseline,Average,240,14,mainline,poly_expand,0.55161,0.552419,0.552419,1,0,0
AB1_Baseline,Average,240,15,mainline,poly_division,0.538636,0.552419,0.552419,0,0,0
AB1_Baseline,Average,240,16,mainline,poly_combine,0.532776,0.552419,0.552419,0,0,0
AB1_Baseline,Average,240,17,mainline,poly_expand,0.547479,0.568394,0.568394,1,0,0
AB1_Baseline,Average,240,18,mainline,poly_division,0.621923,0.582942,0.582942,1,0,0
AB1_Baseline,Average,240,19,mainline,poly_combine,0.671392,0.602681,0.602681,1,0,0
AB1_Baseline,Average,240,20,mainline,poly_expand,0.68149,0.615812,0.615812,1,0,0
AB1_Baseline,Average,240,21,mainline,poly_division,0.732756,0.627797,0.627797,1,0,0
AB1_Baseline,Average,240,22,mainline,poly_combine,0.766916,0.64545,0.64545,1,0,0
